R2_lin,R2_orth,R2_orth_noscale,proc_scale,gap,emb_mean_norm,emb_cov_err,cond_m,cond_La,theta_max_deg,cos_mean,norm_ratio,excited_cos,rho_hat,rho_mod,D_frob,D_struct,D_rel,leak,pred_bias_norm,analytic_whiten_cond,condition,seed,converged,wall_s,L_pred_final,L_sigreg_final,quick,n,m,rho,K,D,nonlinearity_strength,lam,action_scale,action_rank,noise_mode,action_conditioned,steps,world_seed
0.9958558622158529,0.995286813820206,0.9950134385564912,1.0168524647733768,0.000569048395646865,0.08234739883272663,0.08879567789021635,1.0106942902303082,1.0108330926979376,1.1410220317830622,0.9997179105873215,1.0035149308839033,,0.9005358070135128,0.9005399474048774,0.013451950826801656,0.013366310927135219,0.0052844253610107965,0.0,0.0022542926017194986,1.2247449159622192,nonlin_s=0.25,0,True,39.71,1.2890172218574554,1.0298314094543457,False,8,2,0.9,8,64,0.25,0.5,1.0,0,balanced,True,4000,1234
0.9960032131875491,0.995426292629651,0.9951437254576714,1.0171370383170788,0.0005769205578981529,0.07383499459714901,0.09146777034852874,1.012251932645975,1.0123321144407702,1.1869165111954159,0.999687197466194,1.0054608689008084,,0.900524169206619,0.900528301767691,0.013351367603557124,0.013268797610483553,0.005244912539216459,0.0,0.0023343998473137617,1.2247449159622192,nonlin_s=0.25,1,True,39.52,1.2890510457438673,1.1409201622009277,False,8,2,0.9,8,64,0.25,0.5,1.0,0,balanced,True,4000,1234
0.8726265467230121,0.8717339667721273,0.8675572947220644,0.9352623883104431,0.0008925799508847643,0.07028134461734892,0.38136082305453467,1.01524389030783,1.0157980800128188,0.9439790894927577,0.9994783321815159,1.092921064918511,,0.5700565474107858,1.0059150501058618,3.0721510600838746,2.9269797882326665,1.2068549152304155,0.0,0.0025374777615070343,1.2247449159622192,nonlin_s=0.25,2,True,41.45,1.309206384283552,4.38040018081665,False,8,2,0.9,8,64,0.25,0.5,1.0,0,balanced,True,4000,1234
0.9959009808431709,0.9953658246233633,0.9950747809661491,1.0173971547086214,0.0005351562198075976,0.07778676275903713,0.08895773380004224,1.0140971691153458,1.0141392745095985,1.2463886701803615,0.9996795759752337,1.0047437915370114,,0.9005131870508192,0.9005177338121071,0.013565767636758406,0.013487889530296959,0.005329136826640485,0.0,0.002209521597251296,1.2247449159622192,nonlin_s=0.25,3,True,41.78,1.2894971188987403,1.4662433862686157,False,8,2,0.9,8,64,0.25,0.5,1.0,0,balanced,True,4000,1234
0.9960886754620596,0.9954700783678411,0.9951494797201245,1.0182739045423845,0.0006185970942185204,0.0774128446903844,0.09067074846973763,1.0096450423623993,1.0098408412901556,1.2443293257588073,0.9996627429784113,1.0034672336506052,,0.9005584567785259,0.9005627510071114,0.013547492430131453,0.013455094178660245,0.005321957647455205,0.0,0.002413923852145672,1.2247449159622192,nonlin_s=0.25,4,True,41.2,1.2910074341414959,0.9231749773025513,False,8,2,0.9,8,64,0.25,0.5,1.0,0,balanced,True,4000,1234
0.8699986822932028,0.8668175994950547,0.8627997776550798,0.9362578168271272,0.003181082798148105,0.08334864391959924,0.37842325319719083,1.009049164160806,1.0089858791142376,1.085533428169307,0.9992887731557532,1.0860457015563914,,0.5823716167360546,0.993450299187486,2.8009842027495013,2.65300022337227,1.1003305132003154,0.0,0.0024185494985431433,1.2247449159622192,nonlin_s=0.50,0,True,41.8,1.3126279671658303,3.451775550842285,False,8,2,0.9,8,64,0.5,0.5,1.0,0,balanced,True,4000,1234
0.9917903764537137,0.9912208637926897,0.9909716008079084,1.0161133498088928,0.0005695126610240075,0.07459743336538727,0.09250001251271193,1.0105113594615407,1.0106100611819084,1.2426095016281897,0.9996676860932998,1.0016290512432413,,0.899904653429985,0.8999086860759573,0.013169185000335818,0.013166423425735669,0.005173344453576457,0.0,0.0023145326413214207,1.2247449159622192,nonlin_s=0.50,1,True,39.35,1.2973612698825385,1.1244922876358032,False,8,2,0.9,8,64,0.5,0.5,1.0,0,balanced,True,4000,1234
0.8683362555476288,0.8643857286086621,0.8602643703491106,0.9354095667716129,0.003950526938966692,0.0625737910141459,0.37865216574085653,1.0124073524054702,1.0121013991411607,1.0883896656160321,0.9994658512907131,1.0889831005019175,,0.5817480906844144,0.9934524839893963,3.04154995766707,2.9052972176217065,1.194833666880023,0.0,0.0024822019040584564,1.2247449159622192,nonlin_s=0.50,2,True,39.87,1.3145624250966894,4.3116302490234375,False,8,2,0.9,8,64,0.5,0.5,1.0,0,balanced,True,4000,1234
0.9919499594624931,0.9914053887068305,0.9911480491322696,1.0163750121540343,0.00054457075566261,0.07822744277032587,0.08841071537546463,1.0106225225446919,1.0107497972767918,1.207535671392586,0.9996752830984754,1.0015668725815425,,0.8999309390783314,0.8999354002321569,0.013555326747316302,0.013553919283339969,0.005325035257903746,0.0,0.0022709467448294163,1.2247449159622192,nonlin_s=0.50,3,True,42.59,1.2966423556327604,1.4413150548934937,False,8,2,0.9,8,64,0.5,0.5,1.0,0,balanced,True,4000,1234
0.9921052792891873,0.9915035926078687,0.9912234187202151,1.0170973661227334,0.0006016866813186583,0.07648640617350043,0.09078391018518635,1.0078494416720247,1.0080291528720497,1.2726412731496646,0.9996728670922113,1.0005203029946375,,0.900064535439014,0.9000690581467535,0.013391200542243019,0.013389956436802172,0.005260560395360561,0.0,0.0024312532041221857,1.2247449159622192,nonlin_s=0.50,4,True,43.97,1.2973577392033004,0.9290451407432556,False,8,2,0.9,8,64,0.5,0.5,1.0,0,balanced,True,4000,1234
