R2_lin,R2_orth,R2_orth_noscale,proc_scale,gap,emb_mean_norm,emb_cov_err,cond_m,cond_La,theta_max_deg,cos_mean,norm_ratio,excited_cos,rho_hat,rho_mod,D_frob,D_struct,D_rel,leak,pred_bias_norm,analytic_whiten_cond,condition,seed,converged,wall_s,L_pred_final,L_sigreg_final,quick,n,m,rho,K,D,nonlinearity_strength,lam,action_scale,action_rank,noise_mode,action_conditioned,steps,world_seed
0.9600568766498533,0.9593277982605449,0.9593205891582768,0.9972661909640481,0.0007290783893083574,0.19525197070273234,0.09567554787825473,3877047.7441683947,6508754.8080224255,1.8667985750126515,0.8193749586231833,0.863970359503388,0.9994051195430449,0.8917707279324532,0.8917716453766833,0.030866860576363543,0.020273029663743003,0.012125648015270201,0.0,0.0022124021779745817,1.2095224857330322,mw2024|excite_rank1,1,True,39.66,1.4868865596014396,1.4232971668243408,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,2024
0.8482910511197199,0.8407262883965094,0.8345317061635154,0.9209478416402793,0.007564762723210494,0.1801918697593757,0.39404544627384647,2200073.898880379,3927601.8960186476,5.414412633791591,0.8035546830665719,0.9184039271593325,0.9856368881847642,0.6001719608902929,0.9638712038017695,2.6525254002856036,2.5133078153838073,1.042010387673062,0.0,0.0023932685144245625,1.2095224857330322,mw2024|excite_rank1,2,True,38.93,1.5007266855589347,4.232061386108398,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,2024
0.8482372197069769,0.8425118000317685,0.8362446044293285,0.9206001520238172,0.005725419675208343,0.1959537930152988,0.39460160808262534,2125259.908418687,4517356.289882294,6.307332435103088,0.7533477426555251,0.9244431410609452,0.990792530298803,0.6047047600150111,0.9585931891092004,2.3887167200570065,2.2379395297052973,0.9383765506033317,0.0,0.006421798840165138,1.2095224857330322,mw2024|excite_rank1,3,True,42.08,1.5013659691253003,4.085360527038574,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,2024
0.9590039208284442,0.958319658246381,0.9583133330330182,0.9974374752266492,0.000684262582063222,0.19277639413162703,0.09563022484544875,1539838.9734047162,3274625.70201765,2.1081875308757616,0.7513373725267954,0.8633404337611215,0.9991968362514392,0.8915036842226978,0.8915043034734292,0.031317640348086144,0.02008221956535195,0.012302731033829522,0.0,0.0022118196357041597,1.2095224857330322,mw2024|excite_rank1,4,True,43.92,1.4843768463674043,1.077390193939209,False,8,2,0.9,8,64,1.0,0.5,1.0,1,balanced,True,4000,2024
0.9616179884154198,0.960974552717974,0.9609513201383497,0.995107141946484,0.0006434356974457378,0.1165984588099023,0.09657311034566497,1.008284547051433,1.008809471663871,0.45607690829287023,0.9998507613860155,0.9956157763914222,,0.8917648494243633,0.8917652159469869,0.03146454536547808,0.02115362794011796,0.012360440774934058,0.0,0.0021325836423784494,1.2247450351715088,mw31337|base,0,True,40.35,1.3959226772837097,0.8475350141525269,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,31337
0.8540582490437338,0.8528346471354868,0.8464506230514794,0.9203699022953418,0.0012236019082469962,0.11758913769967995,0.3913423090286549,1.0247347594557965,1.0427705808233845,1.1574253674472634,0.9914677049142895,1.0693783947328594,,0.5683083664625882,0.9965492796217161,2.7095704082747174,2.5419711011984942,1.064419783218586,0.0,0.0027039875276386738,1.2247450351715088,mw31337|base,1,True,39.91,1.3944534317434125,3.3331875801086426,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,31337
0.8573930793951295,0.8555854225566937,0.84919462109752,0.920448989630907,0.001807656838435867,0.11049165817535937,0.3929550125068762,1.0092278598838267,1.019920946004956,0.8656186548762344,0.9949830019610713,1.073941601513394,,0.5664253879804166,0.9983418896501923,2.919413844486664,2.762752435725698,1.1468540702924495,0.0,0.002458775881677866,1.2247450351715088,mw31337|base,2,True,39.77,1.3928942922683312,3.941713809967041,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,31337
0.8591729182637835,0.8550129960235182,0.8485886058936171,0.9202323003256917,0.00415992224026529,0.11883146451430986,0.39153261059212335,1.0078824565722437,1.0167047477017535,1.054279932984893,0.995221312368591,1.0740834393403305,,0.5963016897439958,0.968379356470037,2.4925797540922727,2.339891561866036,0.9791778037594128,0.0,0.002517667133361101,1.2247450351715088,mw31337|base,3,True,39.98,1.3950691326790796,3.8927793502807617,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,31337
0.9621173119102302,0.9614791072510427,0.9614601637898496,0.9955808750044997,0.0006382046591875135,0.11422059954606846,0.09953746934667054,1.004802483803882,1.0056790693987225,0.5793122381547743,0.9998196069489145,0.9944038449450049,,0.8920414671301846,0.8920417618285328,0.031016660260734883,0.021338398492164016,0.012184494888958302,0.0,0.002196574816480279,1.2247450351715088,mw31337|base,4,True,39.92,1.3940253264660976,0.9258638620376587,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,True,4000,31337
0.9586388124570555,0.9581172489542212,0.9580852260661794,0.9942519916717623,0.0005215635028342769,0.11881099745470658,0.1068763680998643,,,,,,,0.8917028382420534,0.8917037429268165,0.03176035412837173,0.021400395988376834,0.01247664543169878,0.0,0.001782841980457306,1.0,mw31337|symmetric,0,True,39.1,1.5701628447605116,0.7066227793693542,False,8,2,0.9,8,64,1.0,0.5,1.0,0,balanced,False,4000,31337
